"site_id","mean_surf_jas_slope"
"nhd_12991889",0.17578329039552
"nhd_13007928",0.270025013506288
"nhd_13007966",0.251889842165989
"nhd_13008014",0.253889553846849
"nhd_13014701",0.247643872315373
"nhd_13014711",0.252078085385317
"nhd_13014715",0.236128492367058
"nhd_13014759",0.260595428242784
"nhd_13014763",0.256232182606419
"nhd_13014857",0.276499470316443
"nhd_13014871",0.271197485146758
"nhd_13014897",0.275917633196604
"nhd_13014911",0.283890610183388
"nhd_13014913",0.244717120760625
"nhd_13014929",0.241543861626232
"nhd_13014945",0.246581005442814
"nhd_13014953",0.250592602204803
"nhd_13015001",0.265263484091378
"nhd_13015005",0.264823628231429
"nhd_13015017",0.254711107364805
"nhd_13015023",0.247670284411247
"nhd_13015079",0.262983276173323
"nhd_13017569",0.307457562631113
"nhd_13017679",0.250895406017763
"nhd_13017681",0.281727756933743
"nhd_13017721",0.251837170076355
"nhd_13017735",0.248483987659697
"nhd_13017749",0.246896379008786
"nhd_13017853",0.239813973887555
"nhd_13017857",0.241928019355584
"nhd_13017863",0.243052192616585
"nhd_13017891",0.276046498917211
"nhd_13017955",0.275243407792246
"nhd_13018001",0.272260043537526
"nhd_13018017",0.242222516361025
"nhd_13018019",0.233168988996295
"nhd_13018029",0.24740708695585
"nhd_13018069",0.237014412269029
"nhd_13018075",0.240393879075287
"nhd_13018109",0.254289874486362
"nhd_13018117",0.241459882525598
"nhd_13029437",0.244296074988733
"nhd_13029477",0.23497868118725
"nhd_13029499",0.244040761148207
"nhd_13029543",0.224112192514497
"nhd_13029545",0.243312317702113
"nhd_13029565",0.245856359701999
"nhd_13029589",0.246919945217597
"nhd_13029597",0.231516932702968
"nhd_13029599",0.23464647816203
"nhd_13029639",0.248398137843875
"nhd_13029729",0.245171553798288
"nhd_13029741",0.23973538421162
"nhd_13029859",0.235097601003426
"nhd_13029867",0.224732687790012
"nhd_13029961",0.22241944750456
"nhd_13029991",0.253982525458615
"nhd_13030047",0.242899038032841
"nhd_13030209",0.229625027682926
"nhd_13030393",0.223063526854439
"nhd_13030531",0.228148199650562
"nhd_13030709",0.219143987399297
"nhd_13030733",0.213910891522708
"nhd_13038500",0.24858703486328
"nhd_13038616",0.230767533481714
"nhd_13039426",0.241791207357053
"nhd_13039454",0.230039491691269
"nhd_13039460",0.230962183257036
"nhd_13039470",0.234329046775618
"nhd_13039478",0.234000164421813
"nhd_13039488",0.233689751689294
"nhd_13039504",0.227454580602008
"nhd_13039532",0.230251198604446
"nhd_13039564",0.231910118090374
"nhd_13039576",0.23821771339863
"nhd_13039622",0.232722313884288
"nhd_13039638",0.222249134157453
"nhd_13039698",0.230855871419007
"nhd_13040258",0.217514545014047
"nhd_13040304",0.229110798046884
"nhd_13040314",0.227236741599644
"nhd_13044983",0.261798385399148
"nhd_13044999",0.244255845977436
"nhd_13045033",0.249805386796206
"nhd_13045061",0.247611604754429
"nhd_13045097",0.249463148968507
"nhd_13045107",0.250366012586714
"nhd_13045119",0.244224177791271
"nhd_13045123",0.260602733129401
"nhd_13045147",0.240018368587334
"nhd_13045161",0.246675958185393
"nhd_13045175",0.241203380332096
"nhd_13045195",0.249353704625952
"nhd_13045209",0.25582000389445
"nhd_13045261",0.242625913231839
"nhd_13045287",0.226063943837159
"nhd_13045299",0.240429019262514
"nhd_13045337",0.241107223303668
"nhd_13045341",0.248320380614052
"nhd_13045343",0.23855119682462
"nhd_13045349",0.23102751888362
"nhd_13045355",0.256867452426936
"nhd_13045361",0.244556045218552
"nhd_13046385",0.242691802149223
"nhd_13046415",0.244965383233609
"nhd_13046425",0.263897783874258
"nhd_13046453",0.239731036566122
"nhd_13046459",0.248767407029571
"nhd_13046477",0.282045007035169
"nhd_13046499",0.248573938226836
"nhd_13054886",0.380431994195838
"nhd_13054946",0.337540219813377
"nhd_13055576",0.382729688763133
"nhd_13055604",0.355938867505636
"nhd_13055610",0.351323328011999
"nhd_13055630",0.347362887142098
"nhd_13055634",0.34389995208443
"nhd_13056972",0.301336283151318
"nhd_13057002",0.313770311273367
"nhd_13057006",0.313047878862046
"nhd_13057008",0.337888300581429
"nhd_13057034",0.328641724642866
"nhd_13057038",0.329951952522072
"nhd_13057040",0.319375924576073
"nhd_13057070",0.311130506860093
"nhd_13057122",0.296299116724897
"nhd_13057128",0.303658763283767
"nhd_13057134",0.30341697574265
"nhd_13057158",0.287981587903984
"nhd_13057174",0.292291101334607
"nhd_13057182",0.272912412730363
"nhd_13057186",0.285995482748292
"nhd_13057190",0.293953004097737
"nhd_13057198",0.28529378386885
"nhd_13057200",0.287804361272531
"nhd_13057206",0.284062572517652
"nhd_13057210",0.292944510246583
"nhd_13057212",0.284166680028237
"nhd_13057240",0.295054937799421
"nhd_13057258",0.282131696130813
"nhd_13057272",0.287561998543459
"nhd_13057280",0.283572732910035
"nhd_13057282",0.278114777059161
"nhd_13057286",0.301186803713916
"nhd_13057292",0.291837382371646
"nhd_13057298",0.295863063230215
"nhd_13057310",0.287640459213329
"nhd_13057320",0.278990438788658
"nhd_13057330",0.30016158038829
"nhd_13057346",0.292567568809943
"nhd_13057350",0.278593854276939
"nhd_13057354",0.28627400565296
"nhd_13057356",0.297717878221194
"nhd_13057368",0.286879566295138
"nhd_13057370",0.287898000228481
"nhd_13057382",0.278718875813361
"nhd_13057472",0.276902939834122
"nhd_13057916",0.290150115002014
"nhd_13062929",0.615256951737116
"nhd_13062933",0.559327819802945
"nhd_13062939",0.606672114365524
"nhd_13062951",0.513526009786694
"nhd_13078029",0.232885391956402
"nhd_13078031",0.212488859851471
"nhd_13078035",0.217942455650659
"nhd_13078037",0.210603116483748
"nhd_13078057",0.191063520418386
"nhd_13078059",0.199545643303657
"nhd_13078101",0.218557531840744
"nhd_13078113",0.201410407833461
"nhd_13078117",0.208419558261974
"nhd_13078131",0.201330157975277
"nhd_13078143",0.17653385251085
"nhd_13078149",0.220896917759108
"nhd_13078155",0.210522677712605
"nhd_13078157",0.213422528250685
"nhd_13078161",0.21297980544913
"nhd_13078171",0.200508796058973
"nhd_13078173",0.192120403522523
"nhd_13078179",0.218352105645585
"nhd_13078181",0.20514765885571
"nhd_13078189",0.207562802522
"nhd_13078193",0.208614558554556
"nhd_13078195",0.212757395729216
"nhd_13078207",0.205873749259333
"nhd_13078223",0.201688715653912
"nhd_13078227",0.199323674845247
"nhd_13078229",0.187746993332815
"nhd_13078241",0.221513696034675
"nhd_13078243",0.209046771593208
"nhd_13078245",0.216149819095815
"nhd_13078249",0.193987605300744
"nhd_13078251",0.213093881904666
"nhd_13078253",0.204220243771968
"nhd_13078255",0.198726130830339
"nhd_13078261",0.200845762941912
"nhd_13078271",0.199020904545001
"nhd_13078273",0.225644943029741
"nhd_13078281",0.19757001585112
"nhd_13078283",0.197796368335538
"nhd_13078291",0.18297252582869
"nhd_13078293",0.18954114706763
"nhd_13078295",0.192776630248357
"nhd_13078315",0.19914889961997
"nhd_13078319",0.20178746401232
"nhd_13078321",0.200780506704253
"nhd_13078323",0.180253149678435
"nhd_13078327",0.193081294865607
"nhd_13078333",0.201164138388659
"nhd_13078339",0.197821045456252
"nhd_13078341",0.201657031289494
"nhd_13078351",0.192718309210561
"nhd_13078359",0.197574227006836
"nhd_13078371",0.183907809177068
"nhd_13078377",0.209449372801997
"nhd_13078389",0.196224624548944
"nhd_13078395",0.206393447391771
"nhd_13078401",0.195269404845225
"nhd_13078403",0.194121758949343
"nhd_13078411",0.207082723513921
"nhd_13078415",0.180508196889745
"nhd_13078429",0.210316055368617
"nhd_13078431",0.203942315545462
"nhd_13078439",0.191748193647439
"nhd_13078451",0.194663948623833
"nhd_13078453",0.198570944083908
"nhd_13078455",0.18699889014338
"nhd_13078469",0.20395459761684
"nhd_13078475",0.192403160334322
"nhd_13078477",0.215156096648867
"nhd_13078493",0.215703709251259
"nhd_13078495",0.219781857488155
"nhd_13078497",0.201763771470535
"nhd_13078501",0.19209330684761
"nhd_13078517",0.222848650681218
"nhd_13078519",0.189949750472283
"nhd_13078521",0.199057109812864
"nhd_13078523",0.200866066297299
"nhd_13078529",0.1976983030149
"nhd_13078533",0.179089597301463
"nhd_13078537",0.191043079911847
"nhd_13078541",0.205102899444031
"nhd_13078543",0.191520791060965
"nhd_13078547",0.20047020659671
"nhd_13078553",0.18554209911904
"nhd_13078567",0.194050844506412
"nhd_13078569",0.217687305912249
"nhd_13078573",0.196976569354375
"nhd_13078575",0.213228890443007
"nhd_13078577",0.186208093805547
"nhd_13078583",0.20398975918359
"nhd_13078587",0.190983976814269
"nhd_13078591",0.215533789598554
"nhd_13078599",0.206565923411792
"nhd_13078601",0.202762601205132
"nhd_13078603",0.18837739425087
"nhd_13078607",0.192950711762475
"nhd_13078609",0.203625974371361
"nhd_13078615",0.203347491102173
"nhd_13078633",0.197078561000351
"nhd_13078643",0.197764650578263
"nhd_13078651",0.184333131579855
"nhd_13078665",0.197422863520164
"nhd_13078669",0.200195868394525
"nhd_13078673",0.195087598824745
"nhd_13078679",0.188734690414605
"nhd_13078681",0.190400458813858
"nhd_13078685",0.193146173825564
"nhd_13078689",0.21112157888858
"nhd_13078697",0.203326700095296
"nhd_13078709",0.215277497788231
"nhd_13078713",0.184984998410018
"nhd_13078727",0.186111981251644
"nhd_13078749",0.223438471274916
"nhd_13078753",0.202233945875752
"nhd_13078765",0.201420765371359
"nhd_13078767",0.224402372247419
"nhd_13078779",0.205748588808989
"nhd_13078787",0.200544504049277
"nhd_13078791",0.229448331686838
"nhd_13078799",0.231781881655807
"nhd_13078803",0.216835247396003
"nhd_13078805",0.244939630472108
"nhd_13078811",0.186979169145699
"nhd_13078817",0.187435289198325
"nhd_13078819",0.204106018835721
"nhd_13078833",0.222580791599774
"nhd_13078835",0.200395494396897
"nhd_13078839",0.219816635095819
"nhd_13078847",0.192318614147211
"nhd_13078853",0.20269743553172
"nhd_13078859",0.211597880529569
"nhd_13078865",0.215256588734079
"nhd_13078867",0.218191220215148
"nhd_13078873",0.221954062349756
"nhd_13078879",0.209719125103434
"nhd_13078883",0.203012404807903
"nhd_13078887",0.184183132003792
"nhd_13078889",0.221029546156563
"nhd_13078895",0.212932992855506
"nhd_13078899",0.212227471131035
"nhd_13078905",0.210962031253635
"nhd_13078907",0.21302300236893
"nhd_13078909",0.199338712222151
"nhd_13078913",0.199203825047314
"nhd_13078935",0.205786515032911
"nhd_13078939",0.209002050401778
"nhd_13078947",0.200950566833588
"nhd_13078961",0.175815327566249
"nhd_13078967",0.213440312650122
"nhd_13078979",0.202320962903722
"nhd_13078995",0.21610232243262
"nhd_13078997",0.221336576535238
"nhd_13079009",0.216861459859583
"nhd_13079011",0.205901589993846
"nhd_13079029",0.193123720308465
"nhd_13079041",0.206888765305557
"nhd_13079049",0.190007056158696
"nhd_13079051",0.195656884375029
"nhd_13079063",0.205162570500804
"nhd_13079071",0.211125729023288
"nhd_13079077",0.214804295850212
"nhd_13079079",0.192912799547932
"nhd_13079087",0.190214286096839
"nhd_13079093",0.199108598226451
"nhd_13079107",0.197860089934773
"nhd_13079127",0.196942950474404
"nhd_13079151",0.187593312632976
"nhd_13079155",0.216107082707453
"nhd_13079165",0.205917030998227
"nhd_13079171",0.216680470022691
"nhd_13079177",0.199173264069527
"nhd_13079185",0.211904506137668
"nhd_13079193",0.18494018509141
"nhd_13080483",0.205604210211866
"nhd_13080485",0.207952122653623
"nhd_13080519",0.226376008028745
"nhd_13080527",0.202774245657608
"nhd_13080533",0.20616747609913
"nhd_13080537",0.228649678393593
"nhd_13080551",0.22932281589382
"nhd_13080559",0.218350058871736
"nhd_13080575",0.218011769405739
"nhd_13080579",0.226511756222549
"nhd_13080581",0.219533084158944
"nhd_13080589",0.199522360484057
"nhd_13080603",0.217655165221216
"nhd_13080609",0.192516278309058
"nhd_13080617",0.186720139639019
"nhd_13080621",0.238213547578291
"nhd_13080623",0.19037511120101
"nhd_13080629",0.225575300322434
"nhd_13080639",0.181474057735944
"nhd_13080659",0.194978654120972
"nhd_13080663",0.21345963992314
"nhd_13080669",0.220410924242115
"nhd_13080679",0.221859134879489
"nhd_13080689",0.195864295182793
"nhd_13080727",0.212465195721497
"nhd_13081037",0.209804601103955
"nhd_13081043",0.190429234876746
"nhd_13081055",0.203983482594995
"nhd_13081069",0.193745328063892
"nhd_13081077",0.200631194875271
"nhd_13081087",0.184340374728336
"nhd_13081095",0.188577435849725
"nhd_13081101",0.191818623874059
"nhd_13081103",0.191213721521693
"nhd_13081105",0.182857622624061
"nhd_13081107",0.203067839818769
"nhd_13081113",0.199951556798566
"nhd_13081121",0.19791479270703
"nhd_13081125",0.214226782397432
"nhd_13081129",0.196107741839407
"nhd_13081151",0.189530777013627
"nhd_13081175",0.202448994046897
"nhd_13081183",0.196951099659078
"nhd_13081201",0.201501220831076
"nhd_13081203",0.173391217743862
"nhd_13081209",0.22954375989333
"nhd_13081239",0.198759425422111
"nhd_13081273",0.180628854486146
"nhd_13081281",0.171307083277862
"nhd_13081309",0.191220353659366
"nhd_13081311",0.185363015952883
"nhd_13081319",0.173200163859661
"nhd_13081323",0.171075262040269
"nhd_13081337",0.183910098183704
"nhd_13081339",0.171579525985067
"nhd_13081341",0.180176452671989
"nhd_13081355",0.183329120808713
"nhd_13081357",0.196964819044665
"nhd_13081369",0.18278537803468
"nhd_13081389",0.184797101193854
"nhd_13081395",0.201585130936522
"nhd_13081401",0.183336160701694
"nhd_13081465",0.223367923095352
"nhd_13081527",0.231222437212638
"nhd_13083855",0.209658697598033
"nhd_13083895",0.176314154808604
"nhd_13083915",0.197652563637237
"nhd_13083929",0.20185423464857
"nhd_13083933",0.181841899393361
"nhd_13083957",0.199347381882066
"nhd_13083967",0.187860701128352
"nhd_13083971",0.181396253346345
"nhd_13084001",0.194527634060949
"nhd_13084009",0.20510778925777
"nhd_13084143",0.19592079313004
"nhd_13084263",0.170827347464922
"nhd_13085025",0.172761618097526
"nhd_13085151",0.255988409293997
"nhd_13095154",0.183012276603097
"nhd_13096318",0.213445436438834
"nhd_13096378",0.180353911425701
"nhd_13096412",0.158073576913074
"nhd_13096478",0.18398345313196
"nhd_13097702",0.180378783684698
"nhd_13097728",0.165732024514371
"nhd_13097764",0.154448484036206
"nhd_13097766",0.182067687780597
"nhd_13097804",0.165763313877272
"nhd_13097820",0.148514391736149
"nhd_13102497",0.160006779832096
"nhd_13102539",0.141957216306113
"nhd_13102549",0.141472555097206
"nhd_13102555",0.151082099789061
"nhd_13102571",0.15493028137386
"nhd_13102577",0.151229560540348
"nhd_13102587",0.143361370274645
"nhd_13102601",0.162318448592796
"nhd_13102611",0.140311781273838
"nhd_13102627",0.146272416015573
"nhd_13102633",0.147878293700575
"nhd_13102651",0.156484331125823
"nhd_13102657",0.150264694086764
"nhd_13102691",0.145267697466449
"nhd_13102701",0.159612901665038
"nhd_13102705",0.15586389506006
"nhd_13102805",0.158038510456361
"nhd_13103747",0.165011673356848
"nhd_13103827",0.177803682819756
"nhd_13103843",0.162172265693305
"nhd_13103857",0.181549109652913
"nhd_13103871",0.171507207493423
"nhd_13103883",0.175167532852127
"nhd_13103885",0.169830151540195
"nhd_13103889",0.162889316704526
"nhd_13103895",0.169721666674037
"nhd_13103901",0.161276400926983
"nhd_13103927",0.160059463938516
"nhd_13103935",0.172900391195298
"nhd_13103943",0.1653733997548
"nhd_13103945",0.157964146958432
"nhd_13103947",0.156751282112246
"nhd_13103953",0.174339552565025
"nhd_13103955",0.162785106755248
"nhd_13103959",0.164900941041737
"nhd_13103965",0.167519252238898
"nhd_13103969",0.142705638320034
"nhd_13103975",0.155738484276564
"nhd_13103977",0.175316809752186
"nhd_13103981",0.174614925538175
"nhd_13103983",0.183873632972967
"nhd_13103985",0.169425788044004
"nhd_13103993",0.165700245873454
"nhd_13103995",0.169793460673804
"nhd_13103997",0.174498705966323
"nhd_13104001",0.174353569470904
"nhd_13104005",0.158258841223086
"nhd_13104009",0.162191955129357
"nhd_13104013",0.167586064960171
"nhd_13104019",0.173668286655058
"nhd_13104021",0.174521208854596
"nhd_13104043",0.163439120602558
"nhd_13104051",0.180891322130464
"nhd_13104059",0.164227420076092
"nhd_13104065",0.174723326155593
"nhd_13104073",0.15788166211926
"nhd_13104075",0.148156535560334
"nhd_13104079",0.163405191291619
"nhd_13104081",0.156414083031302
"nhd_13104083",0.148585168253903
"nhd_13104085",0.169839433463614
"nhd_13104091",0.166725394877974
"nhd_13104103",0.162552449875256
"nhd_13104105",0.159925000740518
"nhd_13104127",0.196921654400692
"nhd_13105039",0.238368095027193
"nhd_13105073",0.208357245609264
"nhd_13105149",0.185448435760816
"nhd_13105275",0.206186677617306
"nhd_13105351",0.189689608625536
"nhd_13105363",0.170327918454688
"nhd_13105365",0.158690140666776
"nhd_13105369",0.166323423310267
"nhd_13105741",0.168059324928636
"nhd_13105755",0.144322556494174
"nhd_13105759",0.152343059788495
"nhd_13105805",0.145667665687328
"nhd_13105813",0.169994551981936
"nhd_13105835",0.201881013275452
"nhd_13105843",0.173101353970964
"nhd_13105849",0.180072089315879
"nhd_13105869",0.18166307010245
"nhd_13105881",0.163028291080185
"nhd_13105903",0.182776119925236
"nhd_13105927",0.178505243246812
"nhd_13107515",0.178286558556201
"nhd_13107517",0.174557771779189
"nhd_13107527",0.171621180242238
"nhd_13107531",0.160115021359633
"nhd_13107547",0.18778906249183
"nhd_13107551",0.16793438152701
"nhd_13107567",0.184599284479578
"nhd_13107571",0.165123517613902
"nhd_13108719",0.16278524753578
"nhd_13117438",0.256627217655855
"nhd_13117446",0.22376455573609
"nhd_13117576",0.216782941808
"nhd_13117582",0.215677292510103
"nhd_13117586",0.231866708337362
"nhd_13117590",0.203023246422448
"nhd_13117592",0.22439036677256
"nhd_13117606",0.229054176321797
"nhd_13117608",0.228368471487637
"nhd_13117614",0.229079675946179
"nhd_13117630",0.260057038854294
"nhd_13117638",0.206387367419899
"nhd_13117646",0.232775503193236
"nhd_13117650",0.220752305190474
"nhd_13117652",0.21669640080326
"nhd_13117656",0.223779980233153
"nhd_13117672",0.223159113350423
"nhd_13117674",0.20907956816781
"nhd_13117682",0.218587125452389
"nhd_13117684",0.212359820108601
"nhd_13117690",0.236416256382529
"nhd_13117692",0.237449374676191
"nhd_13117696",0.236968053270852
"nhd_13117708",0.213752220397908
"nhd_13117714",0.225664934019027
"nhd_13117718",0.228731425758511
"nhd_13117734",0.219167834448222
"nhd_13117748",0.210480922740995
"nhd_13117752",0.212789765203155
"nhd_13117756",0.214429457333359
"nhd_13117758",0.228862142222101
"nhd_13117760",0.222253613024249
"nhd_13117764",0.227050016386439
"nhd_13117780",0.22007304617583
"nhd_13117800",0.213625920817896
"nhd_13117806",0.240518731111833
"nhd_13117818",0.226615855419003
"nhd_13117824",0.226284500710046
"nhd_13117840",0.226128068563604
"nhd_13117844",0.206742393809195
"nhd_13117846",0.241147085832955
"nhd_13117896",0.233742138128618
"nhd_13117932",0.237786811469492
"nhd_13117936",0.238231114709948
"nhd_13118008",0.232819166222369
"nhd_13118012",0.229568677433795
"nhd_13118610",0.228546104616979
"nhd_13118624",0.224760367874181
"nhd_13118654",0.240236010207986
"nhd_13118656",0.211783959780678
"nhd_13118668",0.20345843694657
"nhd_13118672",0.207002849202945
"nhd_13118674",0.216044092070772
"nhd_13118680",0.227322081620767
"nhd_13118686",0.215494132824383
"nhd_13118690",0.227132349092463
"nhd_13118694",0.200048113014995
"nhd_13118696",0.226677615371978
"nhd_13118702",0.212670871401953
"nhd_13118708",0.236872784440758
"nhd_13118716",0.215562513372161
"nhd_13118722",0.213571538048198
"nhd_13118724",0.212717374436527
"nhd_13118726",0.216370396986815
"nhd_13118732",0.204873053689748
"nhd_13118740",0.2051356107153
"nhd_13118744",0.208634877172227
"nhd_13118746",0.207714439734958
"nhd_13118750",0.203535867660909
"nhd_13118752",0.210667468483952
"nhd_13118754",0.219799225050315
"nhd_13118762",0.197959451479681
"nhd_13118764",0.179443833324812
"nhd_13118768",0.211418092979424
"nhd_13118780",0.210055100433533
"nhd_13118784",0.217918208863765
"nhd_13118790",0.215218934647307
"nhd_13118796",0.215014558301923
"nhd_13118798",0.199091033388139
"nhd_13118800",0.225108126506085
"nhd_13118804",0.226216837893956
"nhd_13118812",0.209064255174709
"nhd_13118816",0.219015012971041
"nhd_13118830",0.195791929612436
"nhd_13118836",0.203154425917862
"nhd_13118848",0.2107580840402
"nhd_13118850",0.211727319938173
"nhd_13118852",0.222322666729372
"nhd_13118860",0.223026386711947
"nhd_13118862",0.204453205665639
"nhd_13118864",0.191478896031108
"nhd_13118866",0.2138735905027
"nhd_13118872",0.186655400178335
"nhd_13118880",0.21679095036959
"nhd_13118882",0.202762404764378
"nhd_13118884",0.226337936170816
"nhd_13118888",0.208390212382181
"nhd_13118890",0.226772219090979
"nhd_13118892",0.20710361509917
"nhd_13118896",0.201759624488918
"nhd_13118900",0.209727689646833
"nhd_13118902",0.222822203362255
"nhd_13118910",0.213075329810793
"nhd_13119266",0.239161190522628
"nhd_13119274",0.229122094735704
"nhd_13119284",0.232354248261333
"nhd_13119290",0.244909971704484
"nhd_13119334",0.220994407393673
"nhd_13119344",0.214321320731441
"nhd_13119392",0.219153773825354
"nhd_13119440",0.230942744657323
"nhd_13119464",0.219604686002502
"nhd_13119484",0.207571918123474
"nhd_13119508",0.207915566566805
"nhd_13119526",0.214885015417334
"nhd_13119530",0.211648953931055
"nhd_13119644",0.204280280948642
"nhd_13120124",0.161884900850499
"nhd_13120838",0.213789006590634
"nhd_13120868",0.202063869467618
"nhd_13120876",0.226301490620213
"nhd_13120880",0.218272819106018
"nhd_13120882",0.212899687397372
"nhd_13120904",0.21638272341915
"nhd_13120914",0.226211199400702
"nhd_13120918",0.215144601373138
"nhd_13120920",0.230821504424398
"nhd_13120924",0.21634812175782
"nhd_13120926",0.231545108769895
"nhd_13120930",0.243889040114953
"nhd_13120938",0.232399121300007
"nhd_13120940",0.185766665843543
"nhd_13120944",0.219140433548543
"nhd_13120946",0.231124573158025
"nhd_13120970",0.197584472945922
"nhd_13120972",0.235238551019818
"nhd_13120978",0.197966834836508
"nhd_13120990",0.217951680014009
"nhd_13120992",0.21993279480491
"nhd_13120996",0.231358621015175
"nhd_13121000",0.219329577737591
"nhd_13121002",0.301196101983589
"nhd_13121004",0.220957203030586
"nhd_13121012",0.215189290827849
"nhd_13121014",0.217619782937626
"nhd_13121018",0.230394105520731
"nhd_13121022",0.218863143591215
"nhd_13121024",0.222483050228354
"nhd_13121052",0.231218825473823
"nhd_13121056",0.203409713218743
"nhd_13121060",0.201389459596754
"nhd_13121078",0.224908544259103
"nhd_13121080",0.192045824169401
"nhd_13121084",0.219099981598834
"nhd_13121096",0.243528169313599
"nhd_13121108",0.190873696920938
"nhd_13121114",0.186645678287062
"nhd_13121122",0.21538768263196
"nhd_13121124",0.222373071874948
"nhd_13121128",0.205619647784864
"nhd_13121134",0.214064705587047
"nhd_13121136",0.216513481915331
"nhd_13121138",0.207110363937261
"nhd_13121154",0.228474414492929
"nhd_13121156",0.21178999122574
"nhd_13121180",0.211754131424023
"nhd_13121194",0.222160605979342
"nhd_13121198",0.213862920636439
"nhd_13121212",0.183370475508206
"nhd_13121240",0.218215245524156
"nhd_13121246",0.186153478316373
"nhd_13121248",0.210653368072433
"nhd_13121254",0.204843814696011
"nhd_13121260",0.205476765556934
"nhd_13121276",0.214591814222719
"nhd_13121284",0.205385674106181
"nhd_13121292",0.217590522416286
"nhd_13121308",0.217795999225616
"nhd_13121314",0.203040532553184
"nhd_13121322",0.208876520789848
"nhd_13121324",0.200835423093038
"nhd_13121332",0.212408432885539
"nhd_13121340",0.200874949451733
"nhd_13121346",0.195892208828706
"nhd_13121364",0.216697524658256
"nhd_13121370",0.187780216533243
"nhd_13121372",0.198995545959643
"nhd_13121374",0.223042882027334
"nhd_13121376",0.199625938177136
"nhd_13121396",0.184641767687029
"nhd_13121424",0.192100848830097
"nhd_13121432",0.211861361384163
"nhd_13121446",0.193800073091535
"nhd_13121450",0.201736506317803
"nhd_13121478",0.186107451260926
"nhd_13121498",0.204686416466161
"nhd_13123882",0.172052829651903
"nhd_13123904",0.186920456429956
"nhd_13123908",0.176615977633589
"nhd_13123924",0.208635403682503
"nhd_13123938",0.197040503233629
"nhd_13123942",0.187840623158306
"nhd_13123946",0.177719443895839
"nhd_13123948",0.181913985258784
"nhd_13123970",0.184188607978011
"nhd_13123980",0.175616076887927
"nhd_13123984",0.180837602325192
"nhd_13123986",0.186020118737919
"nhd_13123990",0.172149420991548
"nhd_13124004",0.178843351643274
"nhd_13124014",0.16980693104548
"nhd_13124016",0.170913999448081
"nhd_13124032",0.197290228353283
"nhd_13124036",0.164611841468051
"nhd_13124040",0.17377592826844
"nhd_13124042",0.153636818631386
"nhd_13124058",0.183444873425613
"nhd_13124060",0.173016710064147
"nhd_13124064",0.172218037949745
"nhd_13124074",0.168794155977432
"nhd_13124078",0.177857038418259
"nhd_13124080",0.147760935038154
"nhd_13124084",0.162921952225654
"nhd_13124086",0.157513993042745
"nhd_13124090",0.18818089598747
"nhd_13124092",0.180523928619865
"nhd_13124096",0.173955553810893
"nhd_13124102",0.186774128988704
"nhd_13124104",0.17105067438776
"nhd_13124108",0.181251880532113
"nhd_13124110",0.181747954866723
"nhd_13124114",0.175162042434119
"nhd_13124118",0.174569055931539
"nhd_13124120",0.170303243369372
"nhd_13124124",0.188561983850544
"nhd_13124126",0.160890800797048
"nhd_13124130",0.192422905086728
"nhd_13124136",0.179560509970654
"nhd_13124140",0.172179994697672
"nhd_13124142",0.197101687771989
"nhd_13124148",0.171235519113644
"nhd_13124150",0.166677732874862
"nhd_13124152",0.2031286516161
"nhd_13124154",0.182339009777114
"nhd_13124156",0.194949583369633
"nhd_13124158",0.172698883487471
"nhd_13124164",0.179815709402026
"nhd_13124166",0.169102299112112
"nhd_13124170",0.162054897028663
"nhd_13124172",0.182535934239674
"nhd_13124174",0.178960286740864
"nhd_13124176",0.177722988901834
"nhd_13124178",0.17171879546512
"nhd_13124180",0.168273160059946
"nhd_13124182",0.169789866132082
"nhd_13124188",0.174980969156198
"nhd_13124190",0.193339640139587
"nhd_13124192",0.17912455490946
"nhd_13124204",0.177653814758983
"nhd_13124214",0.159448540403592
"nhd_13124216",0.16386702332687
"nhd_13124218",0.160523517420833
"nhd_13124220",0.165102097629058
"nhd_13124222",0.159377234025908
"nhd_13124224",0.18366378443461
"nhd_13124226",0.162286499357529
"nhd_13124228",0.163300207277842
"nhd_13124240",0.165728195352153
"nhd_13124244",0.149980840894944
"nhd_13124246",0.156472095806812
"nhd_13124248",0.159103519790982
"nhd_13124258",0.155681385738734
"nhd_13124260",0.152471220489185
"nhd_13124262",0.158829490635771
"nhd_13124266",0.161203299516957
"nhd_13124270",0.15718611274319
"nhd_13124276",0.158974258208437
"nhd_13124278",0.179152645799897
"nhd_13124282",0.165694528845945
"nhd_13124288",0.165662423914014
"nhd_13124290",0.160628195856509
"nhd_13124292",0.170094756809098
"nhd_13124296",0.16996359171458
"nhd_13124304",0.171267127478278
"nhd_13124310",0.168280274775289
"nhd_13124314",0.178072432361051
"nhd_13124320",0.158746007032275
"nhd_13124322",0.15020991641702
"nhd_13124332",0.163782976531611
"nhd_13124340",0.175388528851431
"nhd_13131785",0.174035673749
"nhd_13131829",0.174093837508749
"nhd_13131865",0.151694054833454
"nhd_13131869",0.158612039309991
"nhd_13131871",0.154895589590288
"nhd_13131875",0.151307199061809
"nhd_13131903",0.147853154569815
"nhd_13131905",0.147217989180722
"nhd_13131907",0.158229674694015
"nhd_13131919",0.171043553245991
"nhd_13131927",0.155180639833677
"nhd_13131937",0.146259212184908
"nhd_13131941",0.145159022796758
"nhd_13131943",0.145029274288775
"nhd_13131947",0.141693582901124
